source,date_header,sport,time_unix,time,tournament,tournament_url,matchup,watch_url,is_live,streams,embed_url
sport71,"Thursday, December 11, 2025",Football,1765474200000,2025-12-11 12:30:00-05:00,Europa League,https://sport71.pro/?category=RXVyb3BhIExlYWd1ZQ%3D%3D,Utrecht - Nottingham,https://vipsrst.shop/sport7/watch/utrecht-nottingham-dec-11,False,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/CBSSportsNetwork%5BUSA%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/utrecht-nottingham-dec-11'}, {'label': 'Stream: CBSSportsNetwork (USA)', 'embed_url': 'https://topembed.pw/channel/CBSSportsNetwork%5BUSA%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/utrecht-nottingham-dec-11?id=utrecht-nottingham-dec-11&stream=1'}, {'label': 'Stream: ArenaPremium2 (Serbia)', 'embed_url': 'https://topembed.pw/channel/ArenaPremium2%5BSerbia%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/utrecht-nottingham-dec-11?id=utrecht-nottingham-dec-11&stream=2'}, {'label': 'Stream: CosmoteSport7 (Greece)', 'embed_url': 'https://topembed.pw/channel/CosmoteSport7%5BGreece%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/utrecht-nottingham-dec-11?id=utrecht-nottingham-dec-11&stream=3'}, {'label': 'Stream: ESPN3 (Argentina)', 'embed_url': 'https://topembed.pw/channel/ESPN3%5BArgentina%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/utrecht-nottingham-dec-11?id=utrecht-nottingham-dec-11&stream=4'}, {'label': 'Stream: SuperSportGrandstand (SouthAfrica)', 'embed_url': 'https://topembed.pw/channel/SuperSportGrandstand%5BSouthAfrica%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/utrecht-nottingham-dec-11?id=utrecht-nottingham-dec-11&stream=5'}, {'label': 'Stream: SuperSportPremierLeague (SouthAfrica)', 'embed_url': 'https://topembed.pw/channel/SuperSportPremierLeague%5BSouthAfrica%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/utrecht-nottingham-dec-11?id=utrecht-nottingham-dec-11&stream=6'}, {'label': 'Stream: TNTSports1 (UK)', 'embed_url': 'https://topembed.pw/channel/TNTSports1%5BUK%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/utrecht-nottingham-dec-11?id=utrecht-nottingham-dec-11&stream=7'}, {'label': 'Stream: ZiggoSport2 (Netherlands)', 'embed_url': 'https://topembed.pw/channel/ZiggoSport2%5BNetherlands%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/utrecht-nottingham-dec-11?id=utrecht-nottingham-dec-11&stream=8'}, {'label': 'Stream: ZiggoSport (Netherlands)', 'embed_url': 'https://topembed.pw/channel/ZiggoSport%5BNetherlands%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/utrecht-nottingham-dec-11?id=utrecht-nottingham-dec-11&stream=9'}]",https://topembed.pw/channel/CBSSportsNetwork%5BUSA%5D
sport71,"Thursday, December 11, 2025",Football,1765474500000,2025-12-11 12:35:00-05:00,Europa Conference League,https://sport71.pro/?category=RXVyb3BhIENvbmZlcmVuY2UgTGVhZ3Vl,Fiorentina - Dynamo Kiev,https://vipsrst.shop/sport7/watch/fiorentina-dynamo-kiev-dec-11,False,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/ArenaSport6%5BSerbia%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/fiorentina-dynamo-kiev-dec-11'}, {'label': 'Stream: ArenaSport6 (Serbia)', 'embed_url': 'https://topembed.pw/channel/ArenaSport6%5BSerbia%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/fiorentina-dynamo-kiev-dec-11?id=fiorentina-dynamo-kiev-dec-11&stream=1'}, {'label': 'Stream: CosmoteSport8 (Greece)', 'embed_url': 'https://topembed.pw/channel/CosmoteSport8%5BGreece%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/fiorentina-dynamo-kiev-dec-11?id=fiorentina-dynamo-kiev-dec-11&stream=2'}, {'label': 'Stream: SkySportTopEvent (Germany)', 'embed_url': 'https://topembed.pw/channel/SkySportTopEvent%5BGermany%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/fiorentina-dynamo-kiev-dec-11?id=fiorentina-dynamo-kiev-dec-11&stream=3'}, {'label': 'Stream: SuperSportVariety1 (SouthAfrica)', 'embed_url': 'https://topembed.pw/channel/SuperSportVariety1%5BSouthAfrica%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/fiorentina-dynamo-kiev-dec-11?id=fiorentina-dynamo-kiev-dec-11&stream=4'}]",https://topembed.pw/channel/ArenaSport6%5BSerbia%5D
sport71,"Thursday, December 11, 2025",Football,1765474800000,2025-12-11 12:40:00-05:00,Europa Conference League,https://sport71.pro/?category=RXVyb3BhIENvbmZlcmVuY2UgTGVhZ3Vl,CS U. Craiova - Sparta Prague,https://vipsrst.shop/sport7/watch/cs-u-craiova-sparta-prague-dec-11,False,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/DigiSport1%5BRomania%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/cs-u-craiova-sparta-prague-dec-11'}, {'label': 'Stream: DigiSport1 (Romania)', 'embed_url': 'https://topembed.pw/channel/DigiSport1%5BRomania%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/cs-u-craiova-sparta-prague-dec-11?id=cs-u-craiova-sparta-prague-dec-11&stream=1'}, {'label': 'Stream: PrimaSport1 (Romania)', 'embed_url': 'https://topembed.pw/channel/PrimaSport1%5BRomania%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/cs-u-craiova-sparta-prague-dec-11?id=cs-u-craiova-sparta-prague-dec-11&stream=2'}]",https://topembed.pw/channel/DigiSport1%5BRomania%5D
sport71,"Thursday, December 11, 2025",Football,1765474800000,2025-12-11 12:40:00-05:00,Europa League,https://sport71.pro/?category=RXVyb3BhIExlYWd1ZQ%3D%3D,Dinamo Zagreb - Real Betis,https://vipsrst.shop/sport7/watch/dinamo-zagreb-real-betis-dec-11,False,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/TUDN%5BUSA%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/dinamo-zagreb-real-betis-dec-11'}, {'label': 'Stream: TUDN (USA)', 'embed_url': 'https://topembed.pw/channel/TUDN%5BUSA%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/dinamo-zagreb-real-betis-dec-11?id=dinamo-zagreb-real-betis-dec-11&stream=1'}, {'label': 'Stream: ArenaSport7 (Serbia)', 'embed_url': 'https://topembed.pw/channel/ArenaSport7%5BSerbia%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/dinamo-zagreb-real-betis-dec-11?id=dinamo-zagreb-real-betis-dec-11&stream=2'}, {'label': 'Stream: CosmoteSport6 (Greece)', 'embed_url': 'https://topembed.pw/channel/CosmoteSport6%5BGreece%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/dinamo-zagreb-real-betis-dec-11?id=dinamo-zagreb-real-betis-dec-11&stream=3'}, {'label': 'Stream: DigiSport3 (Romania)', 'embed_url': 'https://topembed.pw/channel/DigiSport3%5BRomania%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/dinamo-zagreb-real-betis-dec-11?id=dinamo-zagreb-real-betis-dec-11&stream=4'}, {'label': 'Stream: ESPN (Argentina)', 'embed_url': 'https://topembed.pw/channel/ESPN%5BArgentina%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/dinamo-zagreb-real-betis-dec-11?id=dinamo-zagreb-real-betis-dec-11&stream=5'}, {'label': 'Stream: PrimaSport4 (Romania)', 'embed_url': 'https://topembed.pw/channel/PrimaSport4%5BRomania%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/dinamo-zagreb-real-betis-dec-11?id=dinamo-zagreb-real-betis-dec-11&stream=6'}, {'label': 'Stream: SuperSportLaLiga (SouthAfrica)', 'embed_url': 'https://topembed.pw/channel/SuperSportLaLiga%5BSouthAfrica%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/dinamo-zagreb-real-betis-dec-11?id=dinamo-zagreb-real-betis-dec-11&stream=7'}]",https://topembed.pw/channel/TUDN%5BUSA%5D
sport71,"Thursday, December 11, 2025",Football,1765474800000,2025-12-11 12:40:00-05:00,Europa League,https://sport71.pro/?category=RXVyb3BhIExlYWd1ZQ%3D%3D,Nice - Braga,https://vipsrst.shop/sport7/watch/nice-braga-dec-11,False,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/SuperSportVariety3%5BSouthAfrica%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/nice-braga-dec-11'}, {'label': 'Stream: SuperSportVariety3 (SouthAfrica)', 'embed_url': 'https://topembed.pw/channel/SuperSportVariety3%5BSouthAfrica%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/nice-braga-dec-11?id=nice-braga-dec-11&stream=1'}]",https://topembed.pw/channel/SuperSportVariety3%5BSouthAfrica%5D
sport71,"Thursday, December 11, 2025",Football,1765474800000,2025-12-11 12:40:00-05:00,Europa League,https://sport71.pro/?category=RXVyb3BhIExlYWd1ZQ%3D%3D,VfB Stuttgart - Maccabi Tel Aviv,https://vipsrst.shop/sport7/watch/vfb-stuttgart-maccabi-tel-aviv-dec-11,False,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/ArenaPremium3%5BSerbia%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/vfb-stuttgart-maccabi-tel-aviv-dec-11'}, {'label': 'Stream: ArenaPremium3 (Serbia)', 'embed_url': 'https://topembed.pw/channel/ArenaPremium3%5BSerbia%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/vfb-stuttgart-maccabi-tel-aviv-dec-11?id=vfb-stuttgart-maccabi-tel-aviv-dec-11&stream=1'}]",https://topembed.pw/channel/ArenaPremium3%5BSerbia%5D
sport71,"Thursday, December 11, 2025",Football,1765474800000,2025-12-11 12:40:00-05:00,Europa League,https://sport71.pro/?category=RXVyb3BhIExlYWd1ZQ%3D%3D,Young Boys - Lille,https://vipsrst.shop/sport7/watch/young-boys-lille-dec-11,False,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/ArenaSport5%5BSerbia%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/young-boys-lille-dec-11'}, {'label': 'Stream: ArenaSport5 (Serbia)', 'embed_url': 'https://topembed.pw/channel/ArenaSport5%5BSerbia%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/young-boys-lille-dec-11?id=young-boys-lille-dec-11&stream=1'}]",https://topembed.pw/channel/ArenaSport5%5BSerbia%5D
sport71,"Thursday, December 11, 2025",Football,1765475100000,2025-12-11 12:45:00-05:00,Europa Conference League,https://sport71.pro/?category=RXVyb3BhIENvbmZlcmVuY2UgTGVhZ3Vl,Drita - AZ Alkmaar,https://vipsrst.shop/sport7/watch/drita-az-alkmaar-dec-11,False,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/ZiggoSport3%5BNetherlands%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/drita-az-alkmaar-dec-11'}, {'label': 'Stream: ZiggoSport3 (Netherlands)', 'embed_url': 'https://topembed.pw/channel/ZiggoSport3%5BNetherlands%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/drita-az-alkmaar-dec-11?id=drita-az-alkmaar-dec-11&stream=1'}]",https://topembed.pw/channel/ZiggoSport3%5BNetherlands%5D
sport71,"Thursday, December 11, 2025",Football,1765475100000,2025-12-11 12:45:00-05:00,Europa Conference League,https://sport71.pro/?category=RXVyb3BhIENvbmZlcmVuY2UgTGVhZ3Vl,Hacken - AEK Larnaca,https://vipsrst.shop/sport7/watch/hacken-aek-larnaca-dec-11,False,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/CosmoteSport4%5BGreece%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/hacken-aek-larnaca-dec-11'}, {'label': 'Stream: CosmoteSport4 (Greece)', 'embed_url': 'https://topembed.pw/channel/CosmoteSport4%5BGreece%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/hacken-aek-larnaca-dec-11?id=hacken-aek-larnaca-dec-11&stream=1'}]",https://topembed.pw/channel/CosmoteSport4%5BGreece%5D
sport71,"Thursday, December 11, 2025",Football,1765475100000,2025-12-11 12:45:00-05:00,Europa League,https://sport71.pro/?category=RXVyb3BhIExlYWd1ZQ%3D%3D,Midtjylland - Genk,https://vipsrst.shop/sport7/watch/midtjylland-genk-dec-11,False,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/ArenaSport4%5BSerbia%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/midtjylland-genk-dec-11'}, {'label': 'Stream: ArenaSport4 (Serbia)', 'embed_url': 'https://topembed.pw/channel/ArenaSport4%5BSerbia%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/midtjylland-genk-dec-11?id=midtjylland-genk-dec-11&stream=1'}, {'label': 'Stream: ESPN2 (Argentina)', 'embed_url': 'https://topembed.pw/channel/ESPN2%5BArgentina%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/midtjylland-genk-dec-11?id=midtjylland-genk-dec-11&stream=2'}]",https://topembed.pw/channel/ArenaSport4%5BSerbia%5D
sport71,"Thursday, December 11, 2025",Football,1765475100000,2025-12-11 12:45:00-05:00,Europa League,https://sport71.pro/?category=RXVyb3BhIExlYWd1ZQ%3D%3D,Sturm Graz - FK Crvena zvezda,https://vipsrst.shop/sport7/watch/sturm-graz-fk-crvena-zvezda-dec-11,False,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/ArenaPremium1%5BSerbia%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/sturm-graz-fk-crvena-zvezda-dec-11'}, {'label': 'Stream: ArenaPremium1 (Serbia)', 'embed_url': 'https://topembed.pw/channel/ArenaPremium1%5BSerbia%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/sturm-graz-fk-crvena-zvezda-dec-11?id=sturm-graz-fk-crvena-zvezda-dec-11&stream=1'}]",https://topembed.pw/channel/ArenaPremium1%5BSerbia%5D
sport71,"Thursday, December 11, 2025",Football,1765476000000,2025-12-11 13:00:00-05:00,Egypt Premier League,https://sport71.pro/?category=RWd5cHQgUHJlbWllciBMZWFndWU%3D,Wadi Degla - Petrojet,https://vipsrst.shop/sport7/watch/wadi-degla-petrojet-dec-11,False,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/exwadidjet', 'watch_url': 'https://vipsrst.shop/sport7/watch/wadi-degla-petrojet-dec-11'}, {'label': 'Stream: Sport7 (et)', 'embed_url': 'https://topembed.pw/channel/exwadidjet', 'watch_url': 'https://vipsrst.shop/sport7/watch/wadi-degla-petrojet-dec-11?id=wadi-degla-petrojet-dec-11&stream=1'}]",https://topembed.pw/channel/exwadidjet
sport71,"Thursday, December 11, 2025",Football,1765479600000,2025-12-11 14:00:00-05:00,Bolivia Division Profesional,https://sport71.pro/?category=Qm9saXZpYSBEaXZpc2lvbiBQcm9mZXNpb25hbA%3D%3D,Academia del Balompie - Oriente Petrolero,https://vipsrst.shop/sport7/watch/academia-del-balompie-oriente-petrolero-dec-11,True,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/exacadeero', 'watch_url': 'https://vipsrst.shop/sport7/watch/academia-del-balompie-oriente-petrolero-dec-11'}, {'label': 'Stream: Sport7 (ro)', 'embed_url': 'https://topembed.pw/channel/exacadeero', 'watch_url': 'https://vipsrst.shop/sport7/watch/academia-del-balompie-oriente-petrolero-dec-11?id=academia-del-balompie-oriente-petrolero-dec-11&stream=1'}]",https://topembed.pw/channel/exacadeero
sport71,"Thursday, December 11, 2025",Football,1765479600000,2025-12-11 14:00:00-05:00,FA WSL,https://sport71.pro/?category=RkEgV1NM,Aston Villa W - Liverpool W,https://vipsrst.shop/sport7/watch/aston-villa-w-liverpool-w-dec-11,True,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/SportsnetWorld%5BCanada%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/aston-villa-w-liverpool-w-dec-11'}, {'label': 'Stream: SportsnetWorld (Canada)', 'embed_url': 'https://topembed.pw/channel/SportsnetWorld%5BCanada%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/aston-villa-w-liverpool-w-dec-11?id=aston-villa-w-liverpool-w-dec-11&stream=1'}, {'label': 'Stream: Sport7 (lw)', 'embed_url': 'https://topembed.pw/channel/exastonolw', 'watch_url': 'https://vipsrst.shop/sport7/watch/aston-villa-w-liverpool-w-dec-11?id=aston-villa-w-liverpool-w-dec-11&stream=2'}]",https://topembed.pw/channel/SportsnetWorld%5BCanada%5D
sport71,"Thursday, December 11, 2025",Football,1765479600000,2025-12-11 14:00:00-05:00,Women's Super League,https://sport71.pro/?category=V29tZW4ncyBTdXBlciBMZWFndWU%3D,Aston Villa - Liverpool,https://vipsrst.shop/sport7/watch/aston-villa-liverpool,True,"[{'label': 'Main Stream', 'embed_url': 'https://topembed.pw/channel/SportsnetWorld%5BCanada%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/aston-villa-liverpool'}, {'label': 'Stream: SportsnetWorld (Canada)', 'embed_url': 'https://topembed.pw/channel/SportsnetWorld%5BCanada%5D', 'watch_url': 'https://vipsrst.shop/sport7/watch/aston-villa-liverpool?id=aston-villa-liverpool&stream=1'}, {'label': 'Stream: Sport7 (lw)', 'embed_url': 'https://topembed.pw/channel/exastonolw', 'watch_url': 'https://vipsrst.shop/sport7/watch/aston-villa-liverpool?id=aston-villa-liverpool&stream=2'}]",https://topembed.pw/channel/SportsnetWorld%5BCanada%5D
